7427;Jefferson;143 Redwood Highway;Providence;15182;MA;09-08-1964;940-651-3067;60.34
7428;Taylor;401 Timberlane Drive;Jefferson City;76261;GA;21-10-1963;237-547-5880;60.99
7429;McKinley;978 Bailard Avenue;Denver;13200;MI;11-04-1988;640-986-7151;42.43
7430;Wilson;588 3/4 North Broadway Street;Concord;87870;WV;13-03-1972;654-657-5148;96.68
7431;Pierce;627 3/4 Burnett Road;Montpelier;75974;CO;27-12-1996;336-202-2938;76.17
7432;Hoover;557 North Atherton Street;Tallahassee;78092;AZ;21-12-1983;767-925-9114;103.76
7433;Reagan;352 Moreno Drive;Springfield;41838;OH;01-06-1969;504-986-6479;107.45
7434;Monroe;438 Fontaine Road STE 15;Concord;45393;OR;26-08-1986;670-462-9297;115.63
7435;Taft;157 Hutchinson Rd;Raleigh;20268;CO;12-02-1987;887-763-7435;57.75
7436;Nixon;801 Lake Tahoe Blvd.;Topeka;87000;PA;28-04-1961;694-720-9412;19.88
7437;Cleveland;974 Santa Rosa North STE 19;Nashville;41248;LA;05-01-1959;943-959-7991;119.9
7438;Van Buren;220 Harbor Dr UNIT 47;Dover;12345;CA;15-10-1967;472-962-3920;11.9
7439;Johnson;502 Milpas Street;Raleigh;20137;FL;01-11-1966;536-538-9026;112.0
7440;Pierce;358 1/4 Via Real;Salem;23396;MT;11-05-1967;283-195-8971;31.43
7441;Johnson;848 Santa Rosa North;Sacramento;48043;IA;29-09-1971;996-679-3283;115.76
7442;Taylor;910 South Roosevelt Drive;Nashville;86089;NV;10-05-1953;908-982-2183;6.82
7443;Pierce;846 Steele Lane BLDG 5;Dover;58040;MT;25-04-1986;460-812-1968;117.79
7444;Polk;936 3/4 Camelback Rd;Helena;73918;VT;07-08-1963;805-944-3232;56.83
7445;Nixon;194 San Simeon STE 13;Juneau;86001;HI;17-01-1956;862-734-7872;79.43
7446;Nixon;935 S Rustle St UNIT 26;Tallahassee;15110;NC;01-01-1993;867-208-4997;11.34
7447;Harrison;492 El Camino Real;Frankfort;50535;LA;05-08-1950;846-296-1435;72.42
7448;Washington;143 Castillo Drive;Carson City;88321;IL;12-07-1980;754-263-9478;117.87
7449;Pierce;254 1/2 North Broadway Street BLDG 46;Springfield;43715;MO;18-12-1980;381-995-8398;5.34
7450;Hayes;922 East Fry Blvd.;Richmond;57545;AZ;04-08-1960;652-436-7125;117.55
7451;Ford;54 Santa Ana Freeway UNIT 37;Des Moines;63753;NJ;04-10-1970;574-539-8802;27.23
7452;Roosevelt;269 South Roosevelt Drive;Jackson;40147;ND;28-03-1953;875-288-7115;62.43
7453;Cleveland;39 Harry S Truman Blvd;Boise;45598;NY;26-09-1989;818-468-9312;19.01
7454;Hayes;314 Jean de la Fontaine APT 17;Olympia;20694;MI;21-02-1995;748-211-6102;58.26
7455;Adams;138 Cabrillo Highway;Augusta;36066;TN;13-11-1957;409-332-7514;81.67
7456;Hoover;70 1/4 Westside Freeway;Augusta;54562;CA;23-09-1957;786-853-7443;88.35
7457;Nixon;294 Burnett Road;Annapolis;36199;NV;08-01-1960;753-778-5710;14.4
7458;Harding;687 North Erringer Road;Boston;15743;SC;09-07-1962;406-419-9516;57.62
7459;Truman;996 North Broadway Street UNIT 34;Honolulu;31070;CA;13-07-1971;490-281-2879;95.05
7460;Taft;792 3/4 North Broadway Street UNIT 29;Santa Fe;75981;MS;11-12-1959;405-818-8461;98.5
7461;Hoover;412 1/4 Cerrillos Road;Annapolis;36099;CT;24-10-1966;873-233-2308;69.3
7462;Carter;398 North Ventu Park Road;Pierre;45911;PA;14-10-1977;417-560-9551;54.4
7463;Polk;337 San Ysidro Blvd UNIT 10;Frankfort;46893;WV;08-03-1955;519-875-3567;98.24
7464;Harrison;775 1/4 San Luis Obispo North;Lansing;35473;MD;13-06-1965;989-213-8034;48.05
7465;Madison;788 Lawrenceville Suwanee UNIT 37;Helena;11421;FL;07-02-1980;466-521-3013;108.97
7466;Ford;10 Fontaine Road;Denver;45064;DE;26-03-1996;901-579-9236;82.59
7467;Coolidge;553 3/4 San Ysidro Blvd;Raleigh;63598;NM;17-01-1986;664-825-2582;21.49
7468;Nixon;758 1/4 Jean de la Fontaine;Boise;34417;NV;27-10-1969;559-957-8767;9.95
7469;Adams;375 Bowles Avenue;Bismarck;62592;OH;20-02-1997;423-386-2190;59.77
7470;Nixon;60 Padre Boulevard BLDG 26;Bismarck;13566;VA;13-02-1985;888-583-7048;84.31
7471;Lincoln;1 1/4 Lawrenceville Suwanee;Harrisburg;76472;VT;16-10-1959;356-594-6603;93.44
7472;Clinton;28 Bowles Avenue STE 3;Boise;65697;CA;22-09-1973;948-289-1244;57.96
7473;Madison;546 San Diego Freeway APT 7;Denver;76202;AR;18-06-1957;334-143-8750;104.0
7474;Truman;135 Richmond Hill;Salem;59934;ND;31-01-1980;914-702-6569;67.83
7475;Ford;704 Cerrillos Road;Juneau;31074;SC;06-11-1981;992-797-2589;44.51
7476;Eisenhower;572 1/2 N Kentwood BLDG 19;Oklahoma City;72470;ND;30-08-1990;434-776-1195;11.46
7477;Quincy;488 Pacific Hwy S;Pierre;62251;FL;17-07-1992;498-362-9704;22.92
7478;Taft;164 3/4 Via Real;Nashville;36588;PA;25-03-1954;207-647-2267;88.65
7479;Harrison;897 Erringer Road;Trenton;67747;SC;20-06-1953;940-399-8298;96.5
7480;Taft;976 Santa Rosa North;Columbus;41621;HI;08-06-1975;391-430-2803;52.6
7481;Washington;375 Steele Lane;Nashville;18626;MN;11-03-1978;425-596-2098;107.29
7482;Garfield;767 Timberlane Drive;Jackson;56967;NV;13-12-1955;890-312-8112;16.83
7483;Roosevelt;296 Monroe Street STE 40;Madison;25319;MI;25-05-1960;851-572-6734;97.66
7484;Harding;555 Corona Del Mar APT 9;Lincoln;20733;ND;03-04-1985;731-307-3717;106.99
7485;Hoover;927 Via Real;Bismarck;20637;AK;02-08-1997;652-385-8864;91.5
7486;Madison;375 North Erringer Road;Helena;42774;NV;17-05-1963;371-971-8983;28.74
7487;Johnson;912 Bayshore Freeway;Madison;19365;ID;23-04-1952;468-263-8964;18.35
7488;Polk;136 1/2 Cabrillo Highway;Jackson;53777;CA;05-08-1973;557-311-8427;74.42
7489;Harrison;911 1/2 Carpinteria Avenue UNIT 37;Phoenix;49247;OR;11-01-1963;252-291-3041;64.11
7490;Adams;141 El Camino Real UNIT 36;Richmond;28308;AK;21-07-1959;357-313-8241;95.83
7491;Lincoln;382 Fairview Avenue;Columbia;33453;NV;13-11-1984;946-109-9744;91.86
7492;Harrison;331 Westside Freeway NO 11;Columbus;66121;NM;02-09-1960;419-781-5573;60.68
7493;Arthur;577 Castillo Drive;Jefferson City;88583;AZ;18-05-1956;858-715-2588;19.81
7494;Polk;59 Via Real;Jefferson City;11972;LA;21-04-1964;849-677-6985;56.69
7495;Madison;706 Lindbergh Blvd;Sacramento;58015;NE;11-07-1992;265-769-9295;98.93
7496;Hoover;341 Tanger Blvd APT 13;Nashville;13735;UT;28-08-1980;968-385-3612;92.64
7497;Hayes;632 1/4 Pacific Hwy S NO 18;Carson City;75410;IL;26-02-1968;773-750-2449;67.41
7498;McKinley;267 N Kentwood NO 19;Harrisburg;39590;SD;02-10-1950;354-335-8357;23.65
7499;Harrison;708 San Diego Freeway STE 35;Honolulu;39012;NH;18-12-1979;556-608-7882;19.81
7500;Adams;93 Bailard Avenue;Columbia;68283;TN;25-07-1973;815-691-4856;9.29
7501;McKinley;996 Burnett Road;Trenton;77008;NM;13-05-1971;404-211-6106;8.49
7502;Taylor;464 3/4 Via Real STE 16;Jackson;17926;ID;23-07-1958;298-657-6874;67.33
7503;Jefferson;96 Pacific Hwy S NO 9;Bismarck;43755;WV;01-04-1984;523-385-4332;100.25
7504;Fillmore;402 Pacific Hwy S;Albany;77013;UT;21-10-1981;396-757-2327;11.81
7505;Johnson;781 E Fowler Avenue;Juneau;52348;RI;25-12-1969;982-793-9934;35.39
7506;Buchanan;454 Steele Lane;Lansing;18606;LA;01-11-1995;440-828-2797;95.38
7507;Harding;363 Jones Road APT 29;Jefferson City;64974;IA;08-09-1975;574-101-2905;4.19
7508;Grant;860 San Diego Freeway;Richmond;83087;NJ;20-06-1955;241-183-3862;35.68
7509;Harding;854 1/2 Cabrillo Highway;Oklahoma City;82206;MA;18-02-1950;991-524-7044;8.21
7510;Eisenhower;249 Jean de la Fontaine UNIT 42;Baton Rouge;51219;NM;01-10-1993;889-364-1535;22.44
7511;Nixon;870 Lawrenceville Suwanee;Richmond;87664;NY;26-04-1961;248-157-6321;27.8
7512;Wilson;316 North Broadway Street;Baton Rouge;47396;VT;01-04-1958;437-290-7925;30.93
7513;Jackson;628 Fontaine Road;Charleston;35186;NH;18-12-1997;302-834-6153;51.79
7514;Nixon;621 San Marcos;Hartford;64176;AR;26-10-1981;722-859-2526;19.45
7515;Washington;79 North Atherton Street APT 9;Tallahassee;86995;MA;25-02-1979;356-959-8259;108.65
7516;Arthur;939 Fairview Avenue;Indianapolis;60502;WI;04-02-1982;906-265-6673;15.93
7517;Eisenhower;484 San Marcos UNIT 7;Hartford;84263;IL;14-03-1984;415-615-7719;98.22
7518;Reagan;159 Carpinteria North;Atlanta;39858;NM;15-11-1979;817-238-8710;111.24
7519;Madison;366 Timberlane Drive NO 28;Little Rock;53177;NJ;25-01-1959;608-538-7566;102.01
7520;Eisenhower;28 Calle Real;Pierre;55652;NY;12-07-1970;476-424-2944;40.77
7521;Carter;686 South Highway UNIT 27;Topeka;39958;MN;21-05-1991;387-212-3992;92.06
7522;Kennedy;535 S Rustle St BLDG 32;Montpelier;13988;RI;28-09-1966;869-649-7708;113.59
7523;Truman;988 Redwood Highway;Oklahoma City;24231;DE;21-05-1954;363-526-4156;92.95
7524;Adams;351 Katella Avenue;Charleston;55870;MA;22-08-1978;764-447-1176;22.03
7525;Wilson;259 Jones Road;Lincoln;52486;CT;26-10-1971;880-493-7441;105.29
7526;Harrison;724 1/2 North Erringer Road;Columbus;80310;NM;03-08-1997;629-747-9134;97.25
7527;Jackson;932 1/2 San Marcos;Richmond;18973;NY;26-02-1952;468-231-7732;115.84
7528;Madison;579 Hutchinson Rd;Denver;33592;FL;21-10-1965;857-231-3349;42.22
7529;Coolidge;520 3/4 Hutchinson Rd;Baton Rouge;73337;TN;28-02-1956;706-149-5317;73.06
7530;Coolidge;956 1/2 Cabrillo Highway;Annapolis;59807;CT;20-12-1965;935-729-9181;69.5
7531;Harrison;730 Steele Lane;Helena;67024;WA;09-02-1958;206-882-1538;4.43
7532;Ford;144 Cabrillo Highway;Sacramento;42585;ME;21-01-1965;792-208-5532;84.15
7533;Monroe;560 Newbury Road STE 27;Raleigh;80901;OK;03-10-1972;675-683-4816;54.42
7534;Quincy;880 3/4 Carpinteria South;Juneau;83751;SD;15-07-1994;943-757-2447;51.87
7535;Van Buren;704 Timberlane Drive;Frankfort;24552;IL;27-04-1996;947-664-7812;23.1
7536;Harrison;789 San Marcos;Hartford;49259;PA;27-02-1981;654-691-8336;84.56
7537;Kennedy;483 Harry S Truman Blvd STE 38;Tallahassee;31313;NV;14-08-1989;746-623-4380;58.11
7538;Johnson;898 Jones Road;Little Rock;40569;OR;25-06-1990;776-425-9920;22.82
7539;Harrison;533 Newbury Road;Montpelier;37557;ME;20-07-1951;894-827-1606;83.44
7540;Monroe;672 3/4 Erringer Road NO 15;Hartford;79698;HI;16-05-1977;455-680-1309;105.8
7541;Adams;111 Newbury Road STE 29;Sacramento;52533;NJ;13-02-1951;480-120-2263;71.53
7542;Coolidge;226 Harbor Dr;Little Rock;71969;MT;14-08-1973;359-627-3102;99.12
7543;Carter;389 San Luis Obispo North;Lincoln;77645;WA;25-03-1950;549-786-6314;68.33
7544;Monroe;128 Tully Road East STE 21;Indianapolis;82104;TX;21-11-1974;441-192-5684;73.88
7545;Carter;561 W. Russell St.;Pierre;57767;FL;01-05-1981;802-178-2344;41.97
7546;Arthur;842 North Preisker Lane;Charleston;18288;ND;07-03-1953;472-160-4281;53.92
7547;Adams;480 French Camp Turnpike Road;Raleigh;22877;IA;23-03-1960;868-691-2002;119.95
7548;Arthur;299 Moreno Drive;Montpelier;57476;SD;23-12-1952;579-261-2172;98.51
7549;Clinton;488 East Fry Blvd.;Pierre;77056;SC;14-02-1962;255-562-3875;50.02
7550;Pierce;311 Bailard Avenue;Olympia;42064;WV;20-04-1953;792-128-2948;41.69
7551;Cleveland;251 1/2 Santa Monica Road;Santa Fe;87262;GA;17-03-1977;921-192-6562;101.19
7552;Adams;345 South Highway STE 8;Austin;43406;LA;21-10-1957;462-154-6005;8.92
7553;Garfield;153 Santa Ana Freeway;Boston;25351;WA;13-11-1997;573-446-6251;6.26
7554;McKinley;591 Fontaine Road;Augusta;52993;WA;04-03-1971;947-389-3917;47.66
7555;Kennedy;844 Steele Lane;Augusta;25462;MO;02-10-1957;259-171-5224;97.07
7556;Taft;925 Calle Real;Richmond;87658;TN;06-12-1963;814-357-9238;96.72
7557;Garfield;27 Santa Ana Freeway;Nashville;17477;DE;27-11-1966;338-432-6606;118.65
7558;Nixon;960 Via Real;Boston;72178;WA;27-11-1987;977-190-7140;60.79
7559;Adams;590 E Fowler Avenue;Atlanta;39379;VA;07-02-1955;787-670-8444;74.15
7560;Monroe;878 Pacific Hwy S;Lincoln;30644;NY;09-07-1992;596-984-8092;48.96
7561;McKinley;261 San Diego Freeway;Augusta;87468;TX;19-08-1959;358-109-3543;68.68
7562;Nixon;581 Carpinteria South;Richmond;47122;OK;28-01-1960;783-756-3682;62.02
7563;Ford;140 Tanger Blvd NO 33;Hartford;16270;TN;22-08-1953;527-888-2595;60.04
7564;Adams;230 1/2 East Calle Primera BLDG 45;Montgomery;35366;WA;27-03-1982;513-545-4210;50.41
7565;Van Buren;389 Santa Ana Freeway;Jackson;25892;WY;27-04-1995;336-587-2573;25.57
7566;Jefferson;813 Padre Boulevard;Santa Fe;61173;IN;06-12-1959;598-367-1158;80.94
7567;Lincoln;856 Apalachee Parkway APT 46;Olympia;34886;NE;12-01-1954;499-772-2373;48.88
7568;Jefferson;810 San Diego Freeway;Santa Fe;66250;MN;10-10-1964;532-948-2063;60.3
7569;Clinton;190 Tanger Blvd;Concord;63801;NJ;15-08-1953;849-771-9918;25.79
7570;Coolidge;65 Santa Ana Freeway;Pierre;62390;PA;26-04-1960;446-377-3106;93.35
7571;Adams;493 3/4 Corona Del Mar;Columbus;81468;LA;27-01-1997;299-175-4892;9.3
7572;Reagan;625 Woodson Rd. APT 21;Bismarck;17296;NH;02-03-1993;594-256-6954;80.16
7573;Coolidge;140 Tully Road East;Raleigh;19038;NV;23-09-1984;623-407-1352;35.04
7574;Garfield;761 Carpinteria South STE 29;Atlanta;60566;MI;21-04-1960;609-137-8945;59.46
7575;Johnson;963 1/4 Harbor Dr;Boston;13999;DE;17-03-1958;378-513-9929;91.96
7576;Harrison;202 Jean de la Fontaine;Charleston;62254;UT;11-09-1990;937-674-1374;29.77
7577;Reagan;953 Pacific Hwy S;Tallahassee;32294;MI;06-04-1982;723-468-3852;49.21
7578;Adams;274 Katella Avenue APT 37;Topeka;32082;LA;06-06-1995;301-146-3412;10.43
7579;Monroe;643 3/4 Fairview Avenue;Augusta;49227;WI;26-09-1952;226-386-4094;28.52
7580;Harrison;997 Redwood Highway;Harrisburg;40662;CO;17-07-1976;813-697-1968;78.76
7581;Reagan;493 Jean de la Fontaine;Sacramento;12685;WY;22-10-1966;831-413-1173;11.05
7582;Buchanan;244 Bayshore Freeway;Providence;77316;PA;22-09-1960;544-417-2150;105.81
7583;Pierce;419 North Broadway Street;Montgomery;87143;ID;21-09-1983;861-896-2260;45.05
7584;Monroe;315 E Fowler Avenue;Atlanta;32154;SC;11-02-1972;822-679-5959;68.24
7585;Clinton;326 Via Real;Atlanta;40134;AK;05-03-1964;840-890-5569;48.0
7586;Adams;403 Carpinteria Avenue;Columbia;76466;HI;05-05-1990;437-766-6764;8.68
7587;Roosevelt;768 E Fowler Avenue;Baton Rouge;85622;OR;31-07-1960;817-433-8460;48.13
7588;Reagan;564 Harry S Truman Blvd;Jefferson City;48600;NE;12-01-1996;431-679-9294;104.4
7589;Fillmore;95 Santa Ana Freeway;Juneau;80598;WI;01-05-1978;946-606-6773;62.82
7590;Jackson;660 Cleveland Ave. APT 43;Sacramento;29283;TN;06-12-1977;847-812-7150;56.82
7591;Hoover;707 Burnett Road APT 35;Juneau;28211;MA;06-05-1968;441-957-7391;32.96
7592;Washington;306 Padre Boulevard APT 50;Tallahassee;50051;NM;10-11-1979;716-915-3138;10.07
7593;Grant;979 Padre Boulevard;Boston;65266;ME;29-12-1986;639-442-7117;101.25
7594;Cleveland;122 Tully Road East APT 38;Raleigh;72637;KS;04-09-1989;680-108-8843;37.32
7595;Johnson;675 1/4 San Ysidro Blvd;Columbia;14694;OK;22-08-1995;488-143-8717;64.52
7596;Ford;218 Woodson Rd.;Denver;34032;WI;15-06-1964;687-792-6536;116.52
7597;Harrison;251 San Diego Freeway;Phoenix;86331;SD;22-12-1983;205-838-5028;66.4
7598;Quincy;211 San Diego Freeway;Raleigh;18245;KS;05-01-1962;582-679-9853;71.83
7599;Harrison;551 1/2 Padre Boulevard;Denver;17079;HI;29-04-1961;218-435-6411;67.82
7600;Kennedy;75 Milpas Street;Hartford;83521;MT;22-01-1977;434-551-6308;26.71
7601;Carter;372 San Luis Obispo North STE 33;Pierre;42360;NJ;22-02-1996;327-119-2443;66.66
7602;Cleveland;335 3/4 Redwood Highway;Jefferson City;42838;IL;22-01-1956;816-693-2536;80.42
7603;Cleveland;30 3/4 North Atherton Street;Montpelier;52087;KY;31-10-1967;206-347-8693;27.83
7604;Clinton;679 Via Real;Honolulu;45565;ME;22-01-1997;264-583-4222;75.07
7605;Harrison;947 Hutchinson Rd;Atlanta;33416;WI;14-02-1955;988-499-5034;102.05
7606;Harrison;63 Hutchinson Rd;Nashville;19203;OR;11-09-1984;962-429-4939;82.98
7607;Johnson;460 1/4 Fairview Avenue;Columbia;58616;NV;08-03-1989;640-879-9660;31.5
7608;Truman;553 Milpas Street;Jefferson City;79941;AL;06-06-1986;247-669-6964;102.37
7609;Harrison;207 Cabrillo Highway NO 15;Nashville;73158;FL;26-08-1975;880-612-1921;46.19
7610;Pierce;503 Harbor Dr;Nashville;32900;OK;23-05-1964;209-297-1628;63.7
7611;Kennedy;336 Apalachee Parkway;Bismarck;48108;NH;23-09-1977;336-487-4844;60.34
7612;Hoover;790 Erringer Road;Hartford;27446;IN;09-11-1960;562-477-7822;100.72
7613;Harrison;608 El Camino Real;Des Moines;31693;LA;23-08-1960;912-236-9297;99.66
7614;Harrison;693 East Calle Primera APT 37;Lansing;52404;MA;25-08-1959;259-340-2885;55.75
7615;Coolidge;916 3/4 Westside Freeway;Des Moines;32967;MS;07-07-1981;847-660-1808;96.34
7616;Nixon;828 1/4 South Highway STE 13;Dover;37485;IL;29-07-1981;650-893-8947;21.62
7617;Harding;795 3/4 Santa Rosa North;Salt Lake City;39588;NJ;06-12-1996;229-534-4652;105.68
7618;Cleveland;481 Padre Boulevard;Charleston;57144;CA;06-03-1976;825-787-4490;60.08
7619;Jackson;211 3/4 San Luis Obispo North STE 19;Carson City;80936;TX;21-05-1960;880-953-3548;50.82
7620;Hayes;132 Jean de la Fontaine UNIT 36;Santa Fe;31144;CO;16-11-1995;765-309-8661;76.93
7621;Washington;912 Santa Ana Freeway;Jackson;45462;IN;15-09-1981;326-293-4918;86.39
7622;Nixon;674 1/4 North Broadway Street;Phoenix;63419;OK;09-10-1950;935-503-3654;84.94
7623;Monroe;516 Lindbergh Blvd;Providence;24771;IL;07-10-1996;615-126-4712;55.6
7624;Truman;395 1/4 Erringer Road NO 3;Dover;34169;MA;16-04-1982;733-738-2683;18.56
7625;Pierce;177 East Calle Primera;Springfield;82520;KS;10-08-1991;867-278-8537;107.95
7626;Monroe;392 San Marcos BLDG 49;Nashville;32415;SC;21-10-1961;845-975-4432;41.52
7627;Coolidge;358 Santa Rosa South;Jackson;42882;NE;12-02-1965;325-242-5076;91.24
7628;Nixon;756 Milpas Street;Honolulu;73618;NJ;26-06-1992;310-794-3721;27.73
7629;Grant;709 San Marcos;Honolulu;66240;NE;26-07-1978;408-881-1452;83.53
7630;McKinley;590 Cabrillo Highway;Santa Fe;48769;ID;03-07-1964;948-997-8162;9.98
7631;Buchanan;348 Cabrillo Highway;Topeka;33843;OR;28-01-1980;904-671-9162;67.41
7632;Eisenhower;594 1/2 Redwood Highway;Saint Paul;73866;PA;02-11-1969;749-289-3880;18.37
7633;Coolidge;749 Erringer Road;Raleigh;19860;NJ;09-04-1968;829-693-4803;102.12
7634;Van Buren;393 Camelback Rd;Indianapolis;63104;AZ;31-10-1986;488-500-2286;33.32
7635;Polk;919 Timberlane Drive NO 1;Des Moines;67560;OH;21-04-1967;289-447-7560;52.27
7636;Jefferson;794 Santa Rosa North NO 25;Oklahoma City;15237;MD;07-09-1992;760-708-8771;88.89
7637;Roosevelt;190 Greenwood Road;Oklahoma City;17516;AK;14-05-1969;656-964-8764;57.62
7638;Taylor;984 San Simeon;Madison;23606;AR;09-02-1994;481-475-5300;50.67
7639;McKinley;396 Milpas Street STE 49;Lincoln;63581;AZ;04-01-1965;600-436-6621;102.36
7640;Harrison;69 Tully Road East;Annapolis;76885;WA;12-04-1958;885-196-5543;78.7
7641;Arthur;728 Fontaine Road;Bismarck;56117;ME;23-04-1953;900-189-1416;7.33
7642;Adams;369 Newbury Road;Indianapolis;71693;KY;21-04-1974;832-337-3424;102.97
7643;Grant;380 North Broadway Street;Montpelier;26984;CO;03-03-1980;764-361-4289;73.23
7644;Coolidge;441 Hutchinson Rd NO 38;Dover;69456;LA;29-05-1979;668-610-2615;64.35
7645;Truman;200 Lake Tahoe Blvd.;Dover;61904;ME;06-12-1976;585-879-8216;93.08
7646;Madison;26 Calle Real;Denver;33675;MA;27-12-1979;861-390-5623;84.88
7647;Jefferson;806 Fairview Avenue;Montgomery;44700;SC;02-06-1951;659-129-5419;5.7
7648;Kennedy;321 Pacific Hwy S;Oklahoma City;46548;SC;25-09-1981;232-105-3335;99.22
7649;Monroe;426 Pacific Hwy S;Baton Rouge;75503;NM;08-09-1991;797-166-4269;60.79
7650;Kennedy;163 East Fry Blvd.;Annapolis;40872;OK;13-01-1959;430-829-8119;15.95
7651;Reagan;315 San Simeon;Columbus;13267;RI;15-08-1986;355-519-9903;25.27
7652;Washington;649 San Marcos;Topeka;30765;WV;18-10-1965;254-472-6892;58.27
7653;Adams;998 Moreno Drive NO 28;Salem;43093;AK;27-07-1987;819-679-6083;108.7
7654;Taylor;213 North Erringer Road;Raleigh;37914;NH;12-12-1973;473-439-6152;112.1
7655;Polk;978 San Marcos UNIT 46;Raleigh;27269;ME;10-03-1987;454-974-4719;94.24
7656;Polk;328 San Marcos;Annapolis;63464;NV;15-09-1997;753-907-5376;72.84
7657;McKinley;978 French Camp Turnpike Road;Jefferson City;44734;DE;01-10-1967;376-768-9478;84.76
7658;Hayes;303 1/4 Cabrillo Highway;Frankfort;54963;IL;30-11-1969;932-842-4116;114.92
7659;Coolidge;714 Santa Rosa North;Boise;66058;VT;31-12-1978;738-351-8800;100.09
7660;Clinton;271 Jones Road;Salem;65039;CA;13-07-1952;669-247-8096;86.37
7661;Truman;281 Camelback Rd APT 8;Lansing;37530;FL;10-11-1969;388-494-9180;106.77
7662;Polk;603 1/2 N Kentwood NO 15;Olympia;14262;PA;12-07-1979;487-530-1838;73.01
7663;Harrison;40 East 1st Street;Salem;23828;NC;26-01-1974;718-181-6259;30.53
7664;Quincy;586 Hutchinson Rd UNIT 16;Providence;60259;TX;13-05-1994;253-917-8707;55.87
7665;Nixon;320 N Kentwood;Augusta;35925;MS;05-01-1966;217-462-6800;86.53
7666;Quincy;642 East Calle Primera STE 28;Baton Rouge;67858;PA;15-03-1972;904-750-5886;25.42
7667;Quincy;969 Corona Del Mar;Oklahoma City;79844;TX;23-11-1962;889-976-3551;87.85
7668;Cleveland;878 Jones Road;Concord;20592;MT;04-02-1993;262-657-6267;58.51
7669;Harding;540 Tully Road East;Topeka;32941;LA;18-06-1953;624-229-2724;23.99
7670;Jackson;263 North Broadway Street;Des Moines;78993;MA;13-04-1996;370-277-8144;56.89
7671;Monroe;505 El Camino Real;Harrisburg;12812;NJ;16-06-1965;285-151-1656;14.48
7672;Fillmore;294 North Atherton Street;Santa Fe;71865;CA;05-11-1965;749-366-4653;79.88
7673;Jackson;694 1/4 Carpinteria Avenue;Montgomery;60503;DE;23-12-1971;823-344-3044;17.08
7674;Truman;507 North Ventu Park Road;Lansing;87898;NV;29-10-1965;245-239-7194;54.11
7675;Kennedy;896 San Marcos;Carson City;35550;GA;13-12-1972;339-102-3310;83.24
7676;Washington;434 S Rustle St;Montgomery;79169;CA;06-02-1983;660-607-3683;21.37
7677;Quincy;378 1/2 Grandview Drive APT 46;Dover;19334;CA;26-11-1975;448-375-1520;54.32
7678;McKinley;701 Richmond Hill STE 18;Pierre;29571;OK;01-02-1980;810-523-5842;14.07
7679;McKinley;926 San Ysidro Blvd;Phoenix;54037;NC;08-03-1996;243-789-6371;29.26
7680;Cleveland;623 1/4 Fairview Avenue;Tallahassee;77697;IL;19-07-1995;238-739-4169;89.49
7681;Kennedy;501 Richmond Hill;Salem;37779;MT;24-11-1968;412-562-3252;8.91
7682;Adams;392 3/4 San Ysidro Blvd UNIT 38;Denver;79418;GA;03-09-1951;814-841-7019;115.05
7683;Johnson;285 El Camino Real;Bismarck;36139;IA;27-08-1956;216-672-5560;10.56
7684;Washington;89 Harbor Dr NO 16;Sacramento;30768;ND;24-07-1989;226-219-4656;117.05
7685;Pierce;157 Cleveland Ave. UNIT 29;Providence;87127;SC;17-05-1993;675-355-5596;9.12
7686;Lincoln;436 Bailard Avenue APT 32;Topeka;70034;HI;30-05-1959;435-580-3594;26.79
7687;Van Buren;984 Timberlane Drive;Jefferson City;27141;KY;02-05-1972;271-160-7010;44.22
7688;Harrison;852 Pacific Hwy S;Jefferson City;65712;ID;06-06-1967;671-717-3207;116.96
7689;Kennedy;269 Corona Del Mar;Montpelier;35895;OK;11-08-1950;916-578-3011;60.1
7690;Van Buren;676 North Ventu Park Road;Baton Rouge;67619;KY;17-11-1957;838-594-2127;54.98
7691;Polk;985 North Broadway Street;Springfield;46788;IL;17-02-1958;488-814-6744;59.53
7692;Arthur;566 Steele Lane UNIT 49;Pierre;61059;WA;16-03-1968;536-502-8665;82.95
7693;Tyler;563 S Rustle St BLDG 10;Olympia;66854;OR;17-07-1995;501-686-2501;84.33
7694;Wilson;439 Apalachee Parkway;Nashville;86718;LA;22-08-1971;733-201-4972;97.33
7695;Arthur;666 1/2 Steele Lane;Helena;70175;NC;10-01-1957;787-757-8624;95.75
7696;Pierce;102 Timberlane Drive;Little Rock;85309;FL;23-04-1961;915-454-3617;102.76
7697;Grant;805 El Camino Real;Atlanta;22097;VA;18-04-1994;568-541-9634;24.33
7698;Roosevelt;63 Redwood Highway BLDG 43;Bismarck;63706;WV;25-02-1982;743-616-8541;108.67
7699;Ford;146 Camelback Rd STE 23;Charleston;55935;MN;09-12-1977;608-236-6233;18.58
7700;Adams;836 French Camp Turnpike Road;Oklahoma City;79469;KY;06-10-1972;244-535-5718;15.37
7701;Taylor;924 Padre Boulevard;Columbus;64982;MN;28-04-1988;598-876-7387;99.81
7702;Jackson;805 N Kentwood;Frankfort;84154;KY;18-05-1963;769-877-4370;72.85
7703;McKinley;517 Richmond Hill;Harrisburg;87992;ID;20-03-1988;490-700-4231;48.69
7704;Roosevelt;186 Newbury Road;Olympia;74906;GA;27-02-1988;328-684-9621;50.61
7705;Harrison;927 Erringer Road APT 42;Honolulu;39909;WI;24-04-1961;304-192-3351;98.52
